Sat Aug 21 16:28:57 2021    SYPA_Profile.txt

         1254974 function calls (1235868 primitive calls) in 2.694 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/shortest_paths/unweighted.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/_memmapping_reducer.py:115(__init__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/strings/object_array.py:20(ObjectStringArrayMixin)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/backports.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/isomorphism/ismags.py:227(ISMAGS)
        8    0.000    0.000    0.000    0.000 {method 'fileno' of '_io.TextIOWrapper' objects}
       38    0.000    0.000    0.000    0.000 /usr/lib/python3.9/multiprocessing/connection.py:147(_check_writable)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/uuid.py:84(UUID)
        2    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/computation/expr.py:117(_compose)
       19    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/parsers.py:3274(_make_date_converter)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/link_analysis/hits_alg.py:1(<module>)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.9/sre_parse.py:978(addgroup)
        3    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/legend_handler.py:212(__init__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/spatial/distance.py:1956(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/graphical.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/sql.py:1692(SQLiteDatabase)
       15    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexes/base.py:5297(_validate_indexer)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/generators/nonisomorphic_trees.py:1(<module>)
       20    0.000    0.000    0.000    0.000 /usr/lib/python3.9/multiprocessing/process.py:213(authkey)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/arrays/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/json/_json.py:165(SeriesWriter)
       14    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/_lib/_testutils.py:24(__init__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/bipartite/centrality.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/_mathtext.py:330(BakomaFonts)
       48    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:4239(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/community/centrality.py:1(<module>)
       19    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/parsers.py:1576(ix)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/reprlib.py:38(__init__)
        2    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/logger.py:23(_squeeze_time)
       12    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/patches.py:1928(<genexpr>)
        2    0.000    0.000    0.000    0.000 {built-in method atexit.unregister}
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/linalg/decomp_qr.py:1(<module>)
       19    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/parsers.py:3850(_extract_dialect)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/operators/binary.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/subprocess.py:700(Popen)
       43    0.000    0.000    0.000    0.000 /usr/lib/python3.9/_compat_pickle.py:165(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/externals/loky/process_executor.py:157(__init__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/orc.py:1(<module>)
       10    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:4680(stopOn)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/internals/managers.py:1536(SingleBlockManager)
       19    0.000    0.000    0.000    0.000 {built-in method sys.getfilesystemencoding}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/socket.py:214(socket)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/polynomial/legendre.py:1618(Legendre)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/bipartite/spectral.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/random.py:101(Random)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/threading.py:766(Thread)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/pytables.py:4424(AppendableFrameTable)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/readwrite/nx_shp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/smetric.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/sparse/lil.py:20(lil_matrix)
       23    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/overrides.py:219(array_function_from_dispatcher)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/relabel.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/ast.py:67(_convert_num)
       41    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/operators/unary.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexes/multi.py:161(names_compat)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.9/_weakrefset.py:37(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/multiprocessing/context.py:30(BaseContext)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexers.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/_parallel_backends.py:185(in_main_thread)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/typing.py:677(__mro_entries__)
       12    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/arrays/period.py:55(_field_accessor)
        2    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/dtypes/common.py:1032(is_datetime_or_timedelta_dtype)
       79    0.000    0.000    0.000    0.000 /usr/lib/python3.9/signal.py:22(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/connectivity/utils.py:1(<module>)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.9/dataclasses.py:940(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/axis.py:2006(XAxis)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/special/_spherical_bessel.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/matrixlib/defmatrix.py:72(matrix)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/polynomial/hermite.py:1657(Hermite)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.9/collections/__init__.py:460(_asdict)
       40    0.000    0.000    0.000    0.000 /usr/lib/python3.9/multiprocessing/connection.py:168(writable)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/patches.py:1869(_simpleprint_styles)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/hierarchy.py:1(<module>)
       52    0.000    0.000    0.000    0.000 /usr/lib/python3.9/pathlib.py:520(_select_from)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/_store_backends.py:33(StoreBackendBase)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/readwrite/json_graph/cytoscape.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/calendar.py:50(_localized_month)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/linalg/graphmatrix.py:1(<module>)
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:948(_sanity_check)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/dateutil/tz/_factories.py:56(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/tempfile.py:762(SpooledTemporaryFile)
        9    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:3812(parseImpl)
        5    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:4785(__str__)
       40    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/colors.py:297(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/logging/__init__.py:838(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/tight_layout.py:1(<module>)
       24    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/dviread.py:168(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/linalg/_procrustes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:3794(__init__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/formats/csvs.py:100(_initialize_index_label)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/linalg/spectrum.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/polynomial/laguerre.py:1605(Laguerre)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/threading.py:535(set)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/json/_json.py:180(FrameWriter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/pydoc.py:523(__init__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/externals/loky/backend/spawn.py:9(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/mpl_toolkits/mplot3d/art3d.py:160(Line3D)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/flow/mincost.py:1(<module>)
       21    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
       78    0.000    0.000    0.000    0.000 /usr/lib/python3.9/signal.py:17(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/linalg/special_matrices.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/excel/_util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/ImageChops.py:18(<module>)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.9/dataclasses.py:300(__init__)
        3    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/formats/format.py:657(_adjust_max_rows)
       22    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/_config/config.py:764(inner)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/container.py:5(Container)
        8    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/_config/config.py:800(<listcomp>)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.9/threading.py:1318(current_thread)
        2    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexes/api.py:91(<listcomp>)
        2    0.000    0.000    0.000    0.000 {built-in method posix.open}
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/formats/info.py:317(DataFrameInfoPrinter)
        6    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexes/range.py:313(dtype)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/logging/__init__.py:886(createLock)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/computation/ops.py:69(Term)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/externals/loky/backend/synchronize.py:59(SemLock)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/sysconfig.py:354(_get_sysconfigdata_name)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/threading.py:925(_set_tstate_lock)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/formats/format.py:1221(GenericArrayFormatter)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/tools/timedeltas.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/dtypes/api.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/groupby/grouper.py:34(Grouper)
        2    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/series.py:543(values)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.9/uuid.py:333(hex)
       11    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/_config/config.py:790(inner)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/pathlib.py:399(_NormalAccessor)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/legend_handler.py:588(__init__)
        2    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/formats/format.py:545(dimensions_info)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.9/queue.py:206(_init)
       32    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/internals/managers.py:1640(_consolidate_inplace)
        2    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/dtypes/concat.py:130(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/triads.py:117(<dictcomp>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/threading.py:1107(daemon)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/mpl_toolkits/mplot3d/axis3d.py:478(YAxis)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/platform.py:779(uname_result)
        3    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/_enums.py:176(__init__)
       34    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/ops/invalid.py:38(make_invalid_op)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:502(ParseResults)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/sparse/coo.py:22(coo_matrix)
        6    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/_exceptions.py:17(_display_as_base)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/computation/pytables.py:25(PyTablesScope)
        7    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/lib/utils.py:66(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/ast.py:65(_raise_malformed_node)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/encodings/utf_8.py:33(getregentry)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/pathlib.py:1056(Path)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/weakref.py:417(__setitem__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/multiprocessing/process.py:71(BaseProcess)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/locale.py:469(_parse_localename)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.9/typing.py:161(_type_repr)
        1    0.000    0.000    0.000    0.000 {method 'timetuple' of 'datetime.datetime' objects}
       27    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/readwrite/gexf.py:236(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/sparse/dia.py:16(dia_matrix)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/collections.py:968(_CollectionWithSizes)
       10    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/rcsetup.py:717(_validate_greaterequal0_lessthan1)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/logging/__init__.py:553(__init__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/_testing.py:2405(optional_args)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/collections.py:1902(TriMesh)
        3    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/isomorphism/matchhelpers.py:20(copyfunc)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/multiprocessing/process.py:393(__init__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/dateutil/tz/tz.py:1545(__init__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/gridspec.py:27(GridSpecBase)
       22    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/constants/codata.py:1566(_check_obsolete)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/computation/pytables.py:83(BinOp)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/multiprocessing/pool.py:173(Pool)
       60    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:6716(unicode_set)
       22    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/_lib/decorator.py:195(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/image.py:1011(NonUniformImage)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/tri/tripcolor.py:1(<module>)
       19    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/parsers.py:1407(<setcomp>)
        1    0.000    0.000    0.000    0.000 {method 'writerow' of '_csv.writer' objects}
       32    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/series.py:4195(_needs_reindex_multi)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/_pylab_helpers.py:10(Gcf)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/Documents/GrEvo/GrEvo/Code/Morphlings.py:19(Morphling)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/externals/loky/process_executor.py:871(_check_max_depth)
       32    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/internals/managers.py:1634(is_consolidated)
        2    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/formats/csvs.py:189(_has_aliases)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/matching.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/random.py:792(getrandbits)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/rcsetup.py:1352(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/encodings/__init__.py:43(normalize_encoding)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/tools/times.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/sparse/linalg/isolve/__init__.py:11(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/transforms.py:1750(__init__)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.9/enum.py:410(__iter__)
       30    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/_api/__init__.py:79(<genexpr>)
        4    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexes/base.py:1281(_get_names)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/arrays/datetimelike.py:1440(DatelikeOps)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/_enums.py:204(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/computation/ops.py:355(BinOp)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/transforms.py:1128(LockableBbox)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/date_converters.py:1(<module>)
        2    0.000    0.000    0.000    0.000 {instance}
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/centrality/betweenness_subset.py:1(<module>)
        9    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/_internal.py:835(<genexpr>)
       24    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/readwrite/graphml.py:393(<genexpr>)
       11    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:646(__iter__)
       30    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/fromnumeric.py:2263(_any_dispatcher)
       30    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/artist.py:67(_finalize_rasterization)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/bz2.py:27(BZ2File)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/pydoc.py:1162(TextDoc)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/datetime.py:793(date)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:1772(__init__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backend_tools.py:371(ToolQuit)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/utils/heaps.py:303(BinaryHeap)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/sparse/linalg/_norm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/dateutil/parser/_parser.py:400(_ymd)
       30    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/function_base.py:18(_linspace_dispatcher)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/hashing.py:47(Hasher)
       10    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/docstring.py:33(__init__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/graph_hashing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/calendar.py:69(_localized_day)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/sparse/data.py:19(_data_matrix)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/threading.py:750(_newname)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/dateutil/rrule.py:1416(_rrulestr)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/dtypes/dtypes.py:159(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/six.py:114(_resolve)
        3    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/rcsetup.py:483(_validate_mathtext_fallback)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/sparse/linalg/interface.py:53(LinearOperator)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/formats/csvs.py:193(_need_to_save_header)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/formats/csvs.py:109(_get_index_label_from_obj)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/typing.py:919(__repr__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/offsetbox.py:185(OffsetBox)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/compat/_optional.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/tokenize.py:319(read_or_stop)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/fontconfig_pattern.py:27(FontconfigPatternParser)
