         836326 function calls (822192 primitive calls) in 1.019 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 __init__.py:176(AbstractMethodError)
        1    0.000    0.000    0.000    0.000 __init__.py:1760(LoggerAdapter)
        2    0.000    0.000    0.000    0.000 __init__.py:1773(vertices)
        1    0.000    0.000    0.000    0.000 __init__.py:183(SIState)
       56    0.000    0.000    0.000    0.000 __init__.py:184(_degree)
        1    0.000    0.000    0.000    0.000 __init__.py:184(c_int)
        8    0.000    0.000    0.000    0.000 __init__.py:1854(vertex)
       33    0.000    0.000    0.000    0.000 __init__.py:1879(_str_equal)
        1    0.000    0.000    0.000    0.000 __init__.py:188(c_uint)
       33    0.000    0.000    0.000    0.000 __init__.py:1890(_str_lower_equal)
       12    0.000    0.000    0.001    0.000 __init__.py:1901(_define_aliases)
        1    0.000    0.000    0.000    0.000 __init__.py:192(c_float)
       82    0.000    0.000    0.001    0.000 __init__.py:1922(make_alias)
       31    0.000    0.000    0.000    0.000 __init__.py:193(_checkLevel)
        1    0.000    0.000    0.000    0.000 __init__.py:194(<dictcomp>)
       14    0.000    0.000    0.000    0.000 __init__.py:194(warn_external)
       12    0.000    0.000    0.000    0.000 __init__.py:1942(get_aliased_and_aliases)
       56    0.000    0.000    0.000    0.000 __init__.py:1943(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:1955(StopSearch)
        1    0.000    0.000    0.000    0.000 __init__.py:196(c_double)
        1    0.000    0.000    0.000    0.000 __init__.py:199(AdjacencyOperator)
        1    0.000    0.000    0.000    0.000 __init__.py:199(NumbaUtilError)
        6    0.000    0.000    0.000    0.000 __init__.py:199(_logged_cached)
      162    0.000    0.000    0.000    0.000 __init__.py:199(_type_alias)
        3    0.000    0.000    0.005    0.002 __init__.py:2(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:200(c_longdouble)
       29    0.000    0.000    0.001    0.000 __init__.py:2034(getLogger)
        1    0.000    0.000    0.000    0.000 __init__.py:205(DuplicateLabelError)
       15    0.001    0.000    0.922    0.061 __init__.py:21(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:21(__deprecated_private_func)
        3    0.000    0.000    0.000    0.000 __init__.py:210(deprecated)
        1    0.000    0.000    0.000    0.000 __init__.py:213(UTC)
        1    0.000    0.000    0.000    0.000 __init__.py:2138(_OrderedSet)
        1    0.000    0.000    0.000    0.000 __init__.py:216(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:2162(NullHandler)
       34    0.000    0.000    0.000    0.000 __init__.py:218(_acquireLock)
      106    0.000    0.000    0.000    0.000 __init__.py:218(wrapper)
        2    0.001    0.000    0.095    0.048 __init__.py:22(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:22(PerformanceWarning)
      155    0.000    0.000    0.000    0.000 __init__.py:220(deprecated_attr)
        1    0.000    0.000    0.000    0.000 __init__.py:221(c_ubyte)
  137/131    0.000    0.000    0.001    0.000 __init__.py:222(_python_type)
       13    0.000    0.000    0.000    0.000 __init__.py:2247(get_all_neighbors)
        7    0.000    0.000    0.000    0.000 __init__.py:2259(_backend_module_name)
        1    0.000    0.000    0.000    0.000 __init__.py:226(InvalidIndexError)
       13    0.000    0.000    0.000    0.000 __init__.py:2261(<listcomp>)
       34    0.000    0.000    0.000    0.000 __init__.py:227(_releaseLock)
        1    0.000    0.000    0.000    0.000 __init__.py:228(c_byte)
        1    0.000    0.000    0.000    0.000 __init__.py:23(OverridesProxyModule)
        1    0.000    0.000    0.000    0.000 __init__.py:23(get_projection_names)
        1    0.000    0.000    0.000    0.000 __init__.py:2316(add_vertex)
        1    0.000    0.000    0.000    0.000 __init__.py:2329(remove_vertex)
        1    0.000    0.000    0.000    0.000 __init__.py:233(ExecutableNotFoundError)
        1    0.000    0.000    0.000    0.000 __init__.py:233(c_char)
        1    0.000    0.000    0.000    0.000 __init__.py:238(_gt_type)
        1    0.000    0.000    0.000    0.000 __init__.py:238(c_char_p)
       62    0.000    0.000    0.000    0.000 __init__.py:24(__new__)
       28    0.000    0.000    0.000    0.000 __init__.py:240(deprecated_init)
        4    0.000    0.000    0.000    0.000 __init__.py:2417(add_edge)
        1    0.000    0.000    0.000    0.000 __init__.py:242(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:244(c_void_p)
        1    0.000    0.000    0.000    0.000 __init__.py:2447(add_edge_list)
        1    0.000    0.000    0.000    0.000 __init__.py:246(_register_at_fork_reinit_lock)
        1    0.000    0.000    0.000    0.000 __init__.py:249(c_bool)
        1    0.000    0.000    0.000    0.000 __init__.py:2512(set_fast_edge_removal)
        1    0.000    0.000    0.000    0.000 __init__.py:2532(Sampler)
       20    0.000    0.000    0.000    0.000 __init__.py:2535(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:2539(DynamicSampler)
        1    0.000    0.000    0.000    0.000 __init__.py:254(c_wchar_p)
      189    0.000    0.000    0.000    0.000 __init__.py:2552(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:256(<dictcomp>)
       16    0.000    0.000    0.000    0.000 __init__.py:2567(own_property)
        1    0.000    0.000    0.000    0.000 __init__.py:259(c_wchar)
       13    0.000    0.000    0.000    0.000 __init__.py:26(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:26(classproperty)
      131    0.000    0.000    0.001    0.000 __init__.py:261(_converter)
        1    0.000    0.000    0.000    0.000 __init__.py:262(_reset_cache)
       16    0.000    0.000    0.000    0.000 __init__.py:2620(_get_vertex_index)
       28    0.000    0.000    0.000    0.000 __init__.py:2654(_get_edge_index_range)
        1    0.000    0.000    0.000    0.000 __init__.py:266(convert)
        1    0.000    0.000    0.000    0.000 __init__.py:267(<listcomp>)
       21    0.000    0.000    0.001    0.000 __init__.py:2698(new_vertex_property)
        1    0.000    0.000    0.000    0.000 __init__.py:270(LogRecord)
        4    0.000    0.000    0.000    0.000 __init__.py:2720(new_edge_property)
       56    0.000    0.000    0.000    0.000 __init__.py:274(convert)
        1    0.000    0.000    0.003    0.003 __init__.py:274(load)
        1    0.000    0.000    0.000    0.000 __init__.py:28(UnsupportedFunctionCall)
        1    0.000    0.000    0.000    0.000 __init__.py:280(silent_list)
        1    0.000    0.000    0.000    0.000 __init__.py:290(SISState)
        6    0.000    0.000    0.003    0.001 __init__.py:299(loads)
        3    0.000    0.000    0.175    0.058 __init__.py:3(<module>)
       33    0.000    0.000    0.000    0.000 __init__.py:3023(set_directed)
        2    0.000    0.000    0.000    0.000 __init__.py:3039(is_directed)
       11    0.000    0.000    0.000    0.000 __init__.py:3062(is_reversed)
       16    0.000    0.000    0.000    0.000 __init__.py:3070(set_filters)
        1    0.000    0.000    0.000    0.000 __init__.py:309(PropertyMap)
  166/148    0.000    0.000    0.006    0.000 __init__.py:31(__getattr__)
        1    0.000    0.000    0.000    0.000 __init__.py:313(_CountryTimezoneDict)
        1    0.000    0.000    0.000    0.000 __init__.py:314(IgnoredKeywordWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:314(LazyDataDict)
       42    0.000    0.000    0.000    0.000 __init__.py:3154(get_vertex_filter)
        1    0.000    0.000    0.000    0.000 __init__.py:319(CDLL)
        2    0.000    0.000    0.000    0.000 __init__.py:319(label_parallel_edges)
       24    0.000    0.000    0.000    0.000 __init__.py:3197(get_edge_filter)
        1    0.000    0.000    0.000    0.000 __init__.py:323(<listcomp>)
      104    0.000    0.000    0.004    0.000 __init__.py:324(strip_boolean_result)
        1    0.000    0.000    0.000    0.000 __init__.py:326(<listcomp>)
      141    0.000    0.000    0.000    0.000 __init__.py:3314(num_vertices)
        8    0.000    0.000    0.000    0.000 __init__.py:3327(num_edges)
        1    0.000    0.000    0.000    0.000 __init__.py:334(<listcomp>)
      266    0.000    0.000    0.000    0.000 __init__.py:3357(__get_base)
        1    0.000    0.000    0.000    0.000 __init__.py:337(_sanity_check)
       75    0.000    0.000    0.001    0.000 __init__.py:339(__init__)
        3    0.000    0.000    0.001    0.000 __init__.py:340(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:343(label_self_loops)
       39    0.002    0.000    0.004    0.000 __init__.py:345(namedtuple)
        1    0.000    0.000    0.000    0.000 __init__.py:3507(GraphView)
      118    0.000    0.000    0.000    0.000 __init__.py:351(_get_any)
       16    0.000    0.000    0.001    0.000 __init__.py:3547(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:356(DFSVisitor)
        1    0.000    0.000    0.000    0.000 __init__.py:36(UnsortedIndexError)
        3    0.000    0.000    0.000    0.000 __init__.py:36(__deprecate_private_class)
       97    0.000    0.000    0.000    0.000 __init__.py:3623(__get_base)
       75    0.000    0.000    0.000    0.000 __init__.py:363(__register_map)
      126    0.000    0.000    0.000    0.000 __init__.py:3637(value_types)
       75    0.000    0.000    0.000    0.000 __init__.py:368(__unregister_map)
       30    0.000    0.000    0.000    0.000 __init__.py:3704(_v_eq)
        1    0.000    0.000    0.000    0.000 __init__.py:372(_CountryNameDict)
       75    0.000    0.000    0.000    0.000 __init__.py:373(__del__)
        3    0.000    0.000    0.000    0.000 __init__.py:376(_FuncPtr)
       12    0.000    0.000    0.000    0.000 __init__.py:38(__getattr__)
        1    0.000    0.000    0.000    0.000 __init__.py:3884(_get_rng)
        1    0.000    0.000    0.000    0.000 __init__.py:3890(openmp_enabled)
        1    0.000    0.000    0.000    0.000 __init__.py:3907(openmp_set_schedule)
        8    0.000    0.000    0.000    0.000 __init__.py:392(__getattr__)
        1    0.000    0.000    0.000    0.000 __init__.py:392(_get_xdg_config_dir)
       14    0.000    0.000    0.002    0.000 __init__.py:393(flex_arith_method_FRAME)
        1    0.000    0.000    0.000    0.000 __init__.py:398(_FixedOffset)
        1    0.000    0.000    0.000    0.000 __init__.py:399(SIRState)
        8    0.000    0.000    0.000    0.000 __init__.py:399(__getitem__)
        1    0.000    0.000    0.000    0.000 __init__.py:402(_get_xdg_cache_dir)
        1    0.000    0.000    0.000    0.000 __init__.py:405(PyDLL)
        3    0.000    0.000    0.000    0.000 __init__.py:408(<genexpr>)
        1    0.000    0.000    0.001    0.001 __init__.py:411(PercentStyle)
        2    0.000    0.000    0.000    0.000 __init__.py:411(_get_config_or_cache_dir)
        1    0.000    0.000    0.000    0.000 __init__.py:418(LaplacianOperator)
        1    0.000    0.000    0.000    0.000 __init__.py:418(__init__)
      211    0.000    0.000    0.000    0.000 __init__.py:419(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:424(validate)
        1    0.000    0.000    0.000    0.000 __init__.py:425(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:43(ParserError)
        9    0.000    0.000    0.000    0.000 __init__.py:43(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
        3    0.000    0.000    0.000    0.000 __init__.py:43(private_class)
        6    0.000    0.000    0.001    0.000 __init__.py:437(flex_comp_method_FRAME)
        1    0.000    0.000    0.001    0.001 __init__.py:439(StrFormatStyle)
        1    0.000    0.000    0.000    0.000 __init__.py:44(_DeprecatedAttribute)
        1    0.000    0.000    0.000    0.000 __init__.py:443(get_configdir)
        1    0.000    0.000    0.000    0.000 __init__.py:445(LibraryLoader)
        2    0.000    0.000    0.000    0.000 __init__.py:446(__init__)
      310    0.000    0.000    0.000    0.000 __init__.py:450(get_graph)
        2    0.000    0.000    0.000    0.000 __init__.py:455(_avg_edge_distance)
      262    0.000    0.000    0.000    0.000 __init__.py:457(key_type)
        5    0.000    0.000    0.002    0.000 __init__.py:46(_get_running_interactive_framework)
        8    0.000    0.000    0.000    0.000 __init__.py:460(_asdict)
      150    0.000    0.000    0.000    0.000 __init__.py:461(value_type)
        1    0.000    0.000    0.000    0.000 __init__.py:462(get_cachedir)
        1    0.000    0.000    0.000    0.000 __init__.py:469(StringTemplateStyle)
       25    0.000    0.000    0.000    0.000 __init__.py:469(get_array)
        1    0.000    0.000    0.000    0.000 __init__.py:473(get_data_path)
        1    0.000    0.000    0.000    0.000 __init__.py:479(matplotlib_fname)
       56    0.003    0.000    0.004    0.000 __init__.py:48(find_vertex)
      110    0.000    0.000    0.000    0.000 __init__.py:485(is_scalar_or_string)
        1    0.000    0.000    0.000    0.000 __init__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:5(HTTPStatus)
        4    0.000    0.000    0.000    0.000 __init__.py:500(gen_candidates)
        1    0.000    0.000    0.000    0.000 __init__.py:508(Formatter)
        3    0.000    0.000    0.000    0.000 __init__.py:509(PYFUNCTYPE)
       25    0.000    0.000    0.000    0.000 __init__.py:509(__get_set_f_array)
      155    0.000    0.000    0.000    0.000 __init__.py:51(__init__)
        3    0.000    0.000    0.000    0.000 __init__.py:510(CFunctionType)
        4    0.000    0.000    0.000    0.000 __init__.py:517(cast)
        1    0.000    0.000    0.000    0.000 __init__.py:519(SIRSState)
        1    0.005    0.005    0.007    0.007 __init__.py:525(sfdp_layout)
        3    0.000    0.000    0.000    0.000 __init__.py:528(_get_data_path)
   200/90    0.000    0.000    0.000    0.000 __init__.py:537(flatten)
        8    0.000    0.000    0.000    0.000 __init__.py:55(fget)
        1    0.000    0.000    0.000    0.000 __init__.py:551(RcParams)
        1    0.000    0.000    0.000    0.000 __init__.py:553(__init__)
        6    0.000    0.000    0.000    0.000 __init__.py:556(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:57(DtypeWarning)
       30    0.000    0.000    0.001    0.000 __init__.py:571(__init__)
     1255    0.001    0.000    0.019    0.000 __init__.py:574(__setitem__)
        1    0.000    0.000    0.000    0.000 __init__.py:576(maxdict)
       30    0.000    0.000    0.000    0.000 __init__.py:58(__get__)
        1    0.000    0.000    0.000    0.000 __init__.py:585(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:599(Stack)
        1    0.000    0.000    0.000    0.000 __init__.py:603(get_2d_array)
  381/371    0.000    0.000    0.211    0.001 __init__.py:604(__getitem__)
        1    0.000    0.000    0.000    0.000 __init__.py:61(__dir__)
        1    0.000    0.000    0.000    0.000 __init__.py:62(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:622(IncidenceOperator)
      312    0.000    0.000    0.000    0.000 __init__.py:637(__iter__)
       10    0.000    0.000    0.000    0.000 __init__.py:64(check_isinstance)
        1    0.000    0.000    0.000    0.000 __init__.py:640(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:647(VoterState)
